time,lt,rt,rb,w,x,y,z
1541857357939,0,0,0,0.683526,0.292286,-0.279331,-0.607727
1541857357959,0,0,0,0.684662,0.287854,-0.277253,-0.609514
1541857357979,0,0,0,0.685758,0.284297,-0.276701,-0.610202
1541857358001,0,0,0,0.685589,0.283103,-0.279275,-0.609775
1541857358018,0,0,0,0.684289,0.28839,-0.282652,-0.607195
1541857358041,0,0,0,0.682212,0.294067,-0.285019,-0.605701
1541857358060,0,0,0,0.681191,0.294786,-0.283602,-0.607164
1541857358078,0,0,0,0.682217,0.289326,-0.278238,-0.611107
1541857358099,0,0,0,0.683893,0.282852,-0.273836,-0.614245
1541857358122,0,0,0,0.684564,0.280675,-0.274281,-0.614298
1541857358141,0,0,0,0.683324,0.284775,-0.277705,-0.61225
1541857358159,0,0,0,0.682118,0.290354,-0.280676,-0.609614
1541857358179,0,0,0,0.681933,0.292545,-0.281928,-0.608194
1541857358200,0,0,0,0.682669,0.288843,-0.28161,-0.609284
1541857358217,0,0,0,0.683453,0.283564,-0.280407,-0.611436
1541857358239,0,0,0,0.683638,0.281821,-0.278661,-0.612831
1541857358259,0,0,0,0.682965,0.281921,-0.27691,-0.614327
1541857358277,0,0,0,0.682894,0.280583,-0.275192,-0.615789
1541857358301,0,0,0,0.683773,0.281795,-0.274094,-0.614749
1541857358319,0,0,0,0.683935,0.284906,-0.27486,-0.61279
1541857358338,0,0,0,0.684155,0.286624,-0.275692,-0.611368
1541857358361,0,0,0,0.684513,0.287312,-0.278023,-0.609586
1541857358380,0,0,0,0.684329,0.287128,-0.282313,-0.607905
1541857358399,0,0,0,0.68377,0.285248,-0.285686,-0.607844
1541857358419,0,0,0,0.683553,0.283071,-0.285576,-0.609155
1541857358440,0,0,0,0.683791,0.281824,-0.283263,-0.610545
1541857358458,0,0,0,0.683584,0.280983,-0.281099,-0.612163
1541857358479,0,0,0,0.683539,0.280535,-0.279591,-0.613108
1541857358498,0,0,0,0.683569,0.282595,-0.279567,-0.612139
1541857358518,0,0,0,0.683315,0.286169,-0.27993,-0.610594
1541857358541,0,0,0,0.683126,0.285987,-0.27883,-0.611394
1541857358559,0,0,0,0.683854,0.282386,-0.277359,-0.612921
1541857358577,0,0,0,0.684123,0.280846,-0.278311,-0.612896
1541857358601,0,0,0,0.683501,0.28087,-0.279583,-0.613
1541857358618,0,0,0,0.683579,0.281094,-0.279867,-0.612681
1541857358641,0,0,0,0.683917,0.284182,-0.281284,-0.610226
1541857358661,0,0,0,0.683758,0.286404,-0.283479,-0.608347
1541857358678,0,0,0,0.683789,0.28475,-0.284652,-0.60854
1541857358699,0,0,0,0.68428,0.285502,-0.284075,-0.607905
1541857358720,0,0,0,0.683548,0.286805,-0.282585,-0.608809
1541857358743,0,0,0,0.683229,0.283241,-0.278623,-0.61265
1541857358761,0,0,0,0.684341,0.278665,-0.274881,-0.615193
1541857358779,0,0,0,0.684759,0.279928,-0.274632,-0.614265
1541857358799,0,0,0,0.683737,0.283389,-0.275387,-0.613478
1541857358818,0,0,0,0.682606,0.284928,-0.276236,-0.613642
1541857358840,0,0,0,0.682104,0.288986,-0.277703,-0.611638
1541857358859,0,0,0,0.681505,0.290068,-0.278887,-0.611254
1541857358877,0,0,0,0.682152,0.285253,-0.27718,-0.613571
1541857358899,0,0,0,0.683813,0.280912,-0.275577,-0.614446
1541857358920,0,0,0,0.68436,0.280898,-0.277607,-0.612927
1541857358941,0,0,0,0.683579,0.28279,-0.279669,-0.611991
1541857358961,0,0,0,0.683499,0.285093,-0.278425,-0.611579
1541857358980,0,0,0,0.683968,0.287144,-0.27626,-0.611077
1541857359000,0,0,0,0.683972,0.285667,-0.274859,-0.612395
1541857359022,0,0,0,0.684069,0.282638,-0.274245,-0.613965
1541857359042,0,0,0,0.683898,0.282309,-0.274731,-0.61409
1541857359060,0,0,0,0.683517,0.283298,-0.274935,-0.613967
1541857359080,0,0,0,0.683945,0.281525,-0.274602,-0.614455
1541857359099,0,0,0,0.684727,0.281194,-0.275891,-0.613157
1541857359123,0,0,0,0.684275,0.283949,-0.2787,-0.611118
